2024-08-12 13:32:16,088 INFO    StreamThr :99503 [internal.py:wandb_internal():85] W&B internal server running at pid: 99503, started at: 2024-08-12 13:32:16.087661
2024-08-12 13:32:20,776 INFO    Thread-12 :99503 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/amir/PycharmProjects/Medfair/MEDFAIR/wandb/run-20240812_133216-uf8r4g5l/files/requirements.txt
2024-08-12 13:32:20,790 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:20,853 DEBUG   SenderThread:99503 [sender.py:send():391] send: telemetry
2024-08-12 13:32:20,853 DEBUG   SenderThread:99503 [sender.py:send():391] send: run
2024-08-12 13:32:21,778 INFO    Thread-12 :99503 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/amir/PycharmProjects/Medfair/MEDFAIR/wandb/run-20240812_133216-uf8r4g5l/files/config.yaml
2024-08-12 13:32:21,794 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:21,799 ERROR   wandb-upload_0:99503 [internal_api.py:upload_file():2887] upload_file exception https://storage.googleapis.com/wandb-production.appspot.com/amir-busiiness-personal/test/uf8r4g5l/wandb-metadata.json?Expires=1723543340&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Dnfeg15IDDXfERNBzA5vkil4uvoS8z9%2BGip1D2CeX5wf0L%2F0Jh05fHI%2B72h%2BstslBcHzl8PHJG%2Fz7sKkTRX0wqFbpExtpeHuAjOUd4Vm0vUPxd8CUOgJaArSBC2eEr7OQgAEdFwI2lZrI5s92oSvj%2B1WdR%2BN%2BjuSiawqrLqZeUL8pXhAHqFMRGg8FwFY0SOe1hu46sjW4XXBRZq%2B%2FOmJxUzCklk2fQrc6JZFnwyKmU1wMObD%2BLjUM2jbh7wJO6%2BUmjv5sMS%2BLafVQc217Jo00sbKm%2FRjwBBhuVx%2BOMNArcJLCF2cZ1Q0rM27YKnUjjQNr3qxGX5uGvskFChCT1yyrA%3D%3D: HTTPSConnectionPool(host='storage.googleapis.com', port=443): Max retries exceeded with url: /wandb-production.appspot.com/amir-busiiness-personal/test/uf8r4g5l/wandb-metadata.json?Expires=1723543340&GoogleAccessId=gorilla-files-url-signer-man%40wandb-production.iam.gserviceaccount.com&Signature=Dnfeg15IDDXfERNBzA5vkil4uvoS8z9%2BGip1D2CeX5wf0L%2F0Jh05fHI%2B72h%2BstslBcHzl8PHJG%2Fz7sKkTRX0wqFbpExtpeHuAjOUd4Vm0vUPxd8CUOgJaArSBC2eEr7OQgAEdFwI2lZrI5s92oSvj%2B1WdR%2BN%2BjuSiawqrLqZeUL8pXhAHqFMRGg8FwFY0SOe1hu46sjW4XXBRZq%2B%2FOmJxUzCklk2fQrc6JZFnwyKmU1wMObD%2BLjUM2jbh7wJO6%2BUmjv5sMS%2BLafVQc217Jo00sbKm%2FRjwBBhuVx%2BOMNArcJLCF2cZ1Q0rM27YKnUjjQNr3qxGX5uGvskFChCT1yyrA%3D%3D (Caused by SSLError(SSLError(1, '[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unrecognized name (_ssl.c:1129)')))
2024-08-12 13:32:21,799 ERROR   wandb-upload_0:99503 [internal_api.py:upload_file():2889] upload_file request headers: {'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Content-Length': '1229'}
2024-08-12 13:32:21,799 ERROR   wandb-upload_0:99503 [internal_api.py:upload_file():2891] upload_file response body: ''
2024-08-12 13:32:22,301 INFO    SenderThread:99503 [sender.py:send_run():1047] updated run: uf8r4g5l
2024-08-12 13:32:22,301 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:32:22,302 DEBUG   SenderThread:99503 [sender.py:send():391] send: telemetry
2024-08-12 13:32:22,302 DEBUG   SenderThread:99503 [sender.py:send():391] send: stats
2024-08-12 13:32:22,783 INFO    Thread-12 :99503 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/amir/PycharmProjects/Medfair/MEDFAIR/wandb/run-20240812_133216-uf8r4g5l/files/output.log
2024-08-12 13:32:22,798 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:23,803 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:24,208 INFO    wandb-upload_0:99503 [upload_job.py:push():130] Uploaded file /var/folders/nn/fgf_xpts7y18yb4cb3hx57k80000gn/T/tmpk7gkscs0wandb/6ene2sto-wandb-metadata.json
2024-08-12 13:32:24,793 INFO    Thread-12 :99503 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/amir/PycharmProjects/Medfair/MEDFAIR/wandb/run-20240812_133216-uf8r4g5l/files/output.log
2024-08-12 13:32:24,806 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:25,811 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:26,814 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:27,795 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:32:27,818 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:28,822 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:29,824 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:30,828 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:31,831 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:32,799 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:32:32,833 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:33,836 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:34,784 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: stop_status
2024-08-12 13:32:34,784 DEBUG   SenderThread:99503 [sender.py:send_request():418] send_request: stop_status
2024-08-12 13:32:34,838 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:35,843 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:36,845 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:37,848 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:38,138 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:32:38,850 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:39,855 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:40,860 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:41,865 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:42,869 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:43,809 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:32:43,872 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:44,874 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:45,879 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:46,882 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:47,886 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:48,821 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:32:48,890 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:49,785 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: stop_status
2024-08-12 13:32:49,786 DEBUG   SenderThread:99503 [sender.py:send_request():418] send_request: stop_status
2024-08-12 13:32:49,889 INFO    Thread-12 :99503 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/amir/PycharmProjects/Medfair/MEDFAIR/wandb/run-20240812_133216-uf8r4g5l/files/config.yaml
2024-08-12 13:32:49,896 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:50,900 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:51,907 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:52,910 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:53,916 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:54,248 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:32:54,918 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:55,921 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:56,925 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:57,930 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:58,935 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:32:59,801 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:32:59,939 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:00,944 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:01,950 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:02,952 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:03,957 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:04,789 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: stop_status
2024-08-12 13:33:04,790 DEBUG   SenderThread:99503 [sender.py:send_request():418] send_request: stop_status
2024-08-12 13:33:04,960 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:05,180 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:05,965 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:06,970 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:07,974 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:08,979 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:09,985 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:10,809 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:10,989 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:11,993 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:12,998 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:14,002 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:15,007 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:15,816 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:16,010 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:17,018 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:18,019 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:19,021 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:19,789 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: stop_status
2024-08-12 13:33:19,790 DEBUG   SenderThread:99503 [sender.py:send_request():418] send_request: stop_status
2024-08-12 13:33:20,029 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:21,030 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:21,241 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:22,037 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:23,041 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:24,046 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:25,051 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:26,056 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:26,825 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:27,057 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:28,062 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:29,062 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:30,067 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:31,071 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:31,826 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:32,077 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:33,080 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:34,084 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:34,792 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: stop_status
2024-08-12 13:33:34,793 DEBUG   SenderThread:99503 [sender.py:send_request():418] send_request: stop_status
2024-08-12 13:33:35,087 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:36,091 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:37,097 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:37,191 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:38,101 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:39,102 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:40,108 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:41,112 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:42,117 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:42,841 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:43,122 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:44,127 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:45,132 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:46,138 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:47,142 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:47,846 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:48,148 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:49,152 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:49,792 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: stop_status
2024-08-12 13:33:49,794 DEBUG   SenderThread:99503 [sender.py:send_request():418] send_request: stop_status
2024-08-12 13:33:50,158 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:51,158 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:52,163 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:53,170 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:53,251 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:54,173 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:55,176 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:56,180 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:57,185 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:58,190 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:33:58,857 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:33:59,193 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:00,193 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:01,193 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:02,198 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:03,203 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:04,208 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:04,794 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: stop_status
2024-08-12 13:34:04,796 DEBUG   SenderThread:99503 [sender.py:send_request():418] send_request: stop_status
2024-08-12 13:34:05,188 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:34:05,211 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:06,215 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:07,220 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:08,224 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:09,229 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:10,234 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:10,849 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:34:11,239 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:12,243 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:13,244 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:14,249 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:15,254 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:16,259 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:16,853 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: status_report
2024-08-12 13:34:17,264 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:18,269 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-12 13:34:19,271 DEBUG   HandlerThread:99503 [handler.py:handle_request():158] handle_request: internal_messages
